,Unnamed: 0.1,Duration,Checking account,Credit amount,Purpose,Job,Sex,data_source,Saving accounts,Housing,Risk,Age,value,Unnamed: 0
2835,2835,36,,3535,car,2.0,male,kaggle,little,own,good,37,391779.0,776
2836,2836,12,little,674,radio/TV,2.0,male,kaggle,moderate,own,bad,20,391779.0,188
2837,2837,36,rich,4473,radio/TV,2.0,male,kaggle,little,own,good,31,391779.0,328
2838,2838,36,,4454,radio/TV,2.0,female,kaggle,little,own,good,34,391779.0,910
2839,2839,30,moderate,4249,car,3.0,male,kaggle,little,own,bad,28,391779.0,320
2840,2840,12,rich,609,business,0.0,female,kaggle,little,own,bad,26,391779.0,439
2841,2841,12,moderate,1567,radio/TV,2.0,female,kaggle,little,,good,22,391779.0,12
2842,2842,12,,1592,furniture/equipment,2.0,female,kaggle,rich,own,good,35,391779.0,897
2843,2843,12,,763,furniture/equipment,2.0,female,kaggle,little,own,good,26,391779.0,171
2844,2844,12,little,1657,furniture/equipment,2.0,male,kaggle,little,own,good,27,391779.0,260
2845,2845,24,rich,1344,car,1.0,male,kaggle,,own,bad,37,391779.0,302
2846,2846,12,,2133,car,3.0,female,kaggle,,free,good,52,391779.0,584
2847,2847,20,,3485,car,2.0,male,kaggle,,own,good,44,391779.0,901
2848,2848,15,,3812,car,2.0,female,kaggle,moderate,own,good,23,391779.0,258
2849,2849,18,,3422,furniture/equipment,2.0,male,kaggle,little,own,good,47,391779.0,844
2850,2850,15,moderate,2728,radio/TV,2.0,male,kaggle,,own,good,35,391779.0,138
2851,2851,15,little,3643,furniture/equipment,1.0,female,kaggle,little,own,good,27,391779.0,319
2852,2852,36,moderate,8086,car,3.0,male,kaggle,moderate,own,bad,42,391779.0,653
2853,2853,18,,,education,2.0,female,kaggle,moderate,own,bad,30,391779.0,331
2854,2854,24,,2684,radio/TV,1.0,male,kaggle,little,own,good,35,391779.0,256
2855,2855,24,little,3552,furniture/equipment,2.0,male,kaggle,little,own,bad,27,391779.0,558
2856,2856,12,rich,1881,radio/TV,1.0,female,kaggle,little,rent,good,44,391779.0,139
2857,2857,18,moderate,6260,car,1.0,male,kaggle,little,rent,good,28,391779.0,112
2858,2858,15,moderate,2631,car,2.0,female,kaggle,moderate,rent,bad,28,391779.0,531
2860,2860,9,moderate,790,radio/TV,1.0,female,kaggle,quite rich,own,good,66,391779.0,723
2861,2861,12,little,1082,car,2.0,male,kaggle,little,own,bad,48,391779.0,835
2862,2862,48,,10222,radio/TV,2.0,,kaggle,,own,good,37,391779.0,657
2863,2863,8,little,3398,car,1.0,male,kaggle,little,own,good,39,391779.0,325
2864,2864,15,,1829,radio/TV,2.0,male,kaggle,little,own,good,46,391779.0,891
2865,2865,10,,,radio/TV,,,kaggle,,,good,,391779.0,
2866,2866,48,moderate,8487,car,2.0,female,kaggle,,own,good,24,391779.0,130
2867,2867,10,,2901,car,2.0,female,kaggle,,rent,good,31,391779.0,767
2868,2868,60,moderate,14027,car,3.0,male,kaggle,little,own,bad,27,391779.0,714
2869,2869,18,,6761,car,2.0,male,kaggle,,rent,bad,68,391779.0,846
2871,2871,15,little,806,business,1.0,female,kaggle,little,own,good,22,391779.0,573
2872,2872,24,little,3349,furniture/equipment,2.0,male,kaggle,quite rich,free,bad,30,391779.0,946
2873,2873,24,moderate,1216,,2.0,male,kaggle,moderate,own,,38,391779.0,503
2874,2874,6,little,666,car,1.0,female,kaggle,rich,own,good,39,391779.0,250
2875,2875,6,moderate,590,radio/TV,1.0,male,kaggle,little,own,good,26,391779.0,806
2876,2876,36,,7980,business,2.0,male,kaggle,,rent,bad,27,391779.0,645
2877,2877,42,little,7882,furniture/equipment,2.0,male,kaggle,little,free,good,45,391779.0,3
2878,2878,12,little,1200,education,2.0,female,kaggle,,rent,good,23,391779.0,221
2879,2879,48,,7238,radio/TV,2.0,male,kaggle,,own,good,32,391779.0,467
2880,2880,11,,2142,business,2.0,male,kaggle,rich,own,good,28,391779.0,913
2881,2881,36,,9055,education,1.0,male,kaggle,,free,good,35,391779.0,5
2882,2882,18,,4594,radio/TV,2.0,male,kaggle,little,own,good,32,391779.0,459
2883,2883,4,,1503,radio/TV,1.0,male,kaggle,little,own,good,42,391779.0,527
2884,2884,24,,1552,radio/TV,2.0,male,kaggle,little,own,good,32,391779.0,547
2886,2886,18,little,1553,furniture/equipment,2.0,male,kaggle,little,own,bad,44,391779.0,631
2887,2887,30,little,6350,furniture/equipment,2.0,male,kaggle,,own,bad,31,391779.0,542
2888,2888,48,little,4605,car,2.0,male,kaggle,little,free,bad,24,391779.0,242
2889,2889,15,,2186,furniture/equipment,1.0,female,kaggle,,rent,good,33,391779.0,898
2890,2890,18,moderate,4297,furniture/equipment,3.0,male,kaggle,little,own,bad,40,391779.0,199
2891,2891,48,moderate,6416,business,2.0,female,kaggle,little,rent,bad,59,391779.0,728
2892,2892,48,moderate,3060,radio/TV,2.0,male,kaggle,little,own,bad,28,391779.0,273
2893,2893,12,,1240,radio/TV,2.0,female,kaggle,,own,good,38,391779.0,135
2894,2894,18,,1943,repairs,2.0,female,kaggle,little,own,bad,23,391779.0,842
2895,2895,10,,1546,car,1.0,male,kaggle,little,own,good,31,391779.0,941
2896,2896,24,moderate,4241,business,1.0,male,kaggle,,own,bad,36,391779.0,597
2897,2897,24,little,3149,furniture/equipment,2.0,male,kaggle,little,free,good,22,391779.0,229
2898,2898,18,,2404,radio/TV,2.0,female,kaggle,little,own,good,26,391779.0,276
2899,2899,12,little,900,car,2.0,male,kaggle,,own,bad,23,391779.0,661
2900,2900,30,moderate,3441,furniture/equipment,2.0,female,kaggle,,rent,bad,21,391779.0,618
2901,2901,6,rich,1343,car,2.0,male,kaggle,little,own,good,46,391779.0,871
2902,2902,10,,1287,car,1.0,male,kaggle,,own,good,45,391779.0,297
2903,2903,4,rich,1494,car,1.0,male,kaggle,,own,good,29,391779.0,314
2904,2904,24,moderate,4736,furniture/equipment,1.0,female,kaggle,little,own,bad,25,391779.0,911
2905,2905,48,little,4788,car,2.0,male,kaggle,little,own,good,26,391779.0,286
2906,2906,15,moderate,2631,repairs,1.0,female,kaggle,moderate,own,good,25,391779.0,691
2907,2907,21,little,3357,radio/TV,2.0,female,kaggle,rich,own,good,29,391779.0,612
2908,2908,12,moderate,2762,furniture/equipment,2.0,female,kaggle,,own,bad,25,391779.0,424
2909,2909,24,little,1358,vacation/others,3.0,male,kaggle,,own,bad,40,391779.0,594
2910,2910,42,rich,6289,business,2.0,male,kaggle,little,own,good,33,391779.0,986
2911,2911,30,,4272,business,1.0,male,kaggle,moderate,own,good,26,391779.0,384
2912,2912,48,,3914,business,2.0,male,kaggle,,own,bad,38,391779.0,622
2913,2913,24,,9277,car,2.0,male,kaggle,,free,good,48,391779.0,881
2914,2914,24,little,1285,car,2.0,female,kaggle,,rent,bad,32,391779.0,755
2915,2915,12,little,7865,furniture/equipment,3.0,male,kaggle,little,free,bad,53,391779.0,227
2916,2916,12,,1963,radio/TV,3.0,male,kaggle,little,rent,good,31,391779.0,178
2917,2917,18,little,4380,car,1.0,male,kaggle,moderate,own,good,35,391779.0,737
2918,2918,12,little,741,domestic appliances,2.0,female,kaggle,moderate,,bad,22,391779.0,610
2919,2919,18,,1582,radio/TV,2.0,male,kaggle,rich,own,good,46,391779.0,149
2920,2920,12,,,radio/TV,,,kaggle,,,good,,391779.0,
2921,2921,36,moderate,2273,education,2.0,male,kaggle,little,own,good,32,391779.0,530
2922,2922,10,,2069,furniture/equipment,,male,kaggle,,,good,26,391779.0,24
2923,2923,12,,976,radio/TV,2.0,male,kaggle,,own,good,35,391779.0,803
2924,2924,21,,2288,furniture/equipment,2.0,female,kaggle,little,own,good,23,391779.0,144
2925,2925,6,little,1374,car,3.0,female,kaggle,,own,good,75,391779.0,536
2926,2926,6,moderate,484,radio/TV,1.0,male,kaggle,little,own,good,28,391779.0,811
2927,2927,36,,9572,business,2.0,male,kaggle,little,own,bad,28,391779.0,180
2928,2928,12,,,business,3.0,female,kaggle,little,own,good,29,391779.0,85
2929,2929,36,little,2712,furniture/equipment,2.0,male,kaggle,little,own,bad,41,391779.0,822
2930,2930,24,,2538,car,1.0,male,kaggle,little,own,bad,47,391779.0,978
2931,2931,24,little,1659,radio/TV,1.0,female,kaggle,little,rent,bad,29,391779.0,466
2932,2932,12,,2748,education,1.0,female,kaggle,little,free,good,57,391779.0,263
2933,2933,10,little,2132,furniture/equipment,2.0,female,kaggle,,rent,good,27,391779.0,117
2934,2934,12,,1163,car,2.0,male,kaggle,quite rich,own,good,44,391779.0,484
2935,2935,13,little,1797,business,1.0,male,kaggle,little,own,good,28,391779.0,745
2936,2936,16,little,2625,car,2.0,male,kaggle,little,rent,bad,43,391779.0,900
2937,2937,26,moderate,7966,car,2.0,male,kaggle,little,own,good,30,391779.0,525
2938,2938,6,moderate,932,education,1.0,female,kaggle,,own,good,39,391779.0,215
2939,2939,24,little,1193,car,0.0,female,kaggle,little,rent,bad,29,391779.0,972
2940,2940,12,rich,2247,car,2.0,female,kaggle,little,own,good,36,391779.0,362
2941,2941,15,,3029,car,2.0,male,kaggle,little,own,good,33,391779.0,749
2942,2942,48,moderate,10961,radio/TV,2.0,male,kaggle,rich,own,bad,27,391779.0,226
2943,2943,12,moderate,585,radio/TV,2.0,male,kaggle,little,rent,good,20,391779.0,513
2944,2944,36,,7127,furniture/equipment,2.0,female,kaggle,little,rent,bad,23,391779.0,517
2945,2945,30,,4811,car,1.0,female,kaggle,,rent,good,24,391779.0,306
2946,2946,15,,1386,radio/TV,2.0,male,kaggle,,rent,good,40,391779.0,903
2947,2947,18,moderate,1301,radio/TV,1.0,male,kaggle,little,own,good,32,391779.0,498
2948,2948,12,moderate,2366,car,3.0,male,kaggle,quite rich,own,good,36,391779.0,119
2949,2949,24,,6314,vacation/others,3.0,male,kaggle,little,own,good,27,391779.0,665
2950,2950,18,little,2473,furniture/equipment,0.0,male,kaggle,little,own,bad,25,391779.0,364
2951,2951,20,moderate,6148,car,2.0,male,kaggle,moderate,own,good,31,391779.0,719
2952,2952,12,,930,radio/TV,2.0,male,kaggle,,own,good,65,391779.0,807
2953,2953,11,moderate,4771,radio/TV,2.0,male,kaggle,little,own,good,51,391779.0,77
2954,2954,12,rich,409,radio/TV,2.0,,kaggle,rich,rent,good,42,391779.0,27
2955,2955,12,little,1858,furniture/equipment,2.0,female,kaggle,little,rent,,22,391779.0,623
2956,2956,26,moderate,7966,car,2.0,male,kaggle,little,own,good,30,391779.0,525
2957,2957,6,,250,car,1.0,female,kaggle,rich,own,good,41,391779.0,725
2958,2958,6,,,car,,,kaggle,,,good,,391779.0,
2959,2959,12,,1493,radio/TV,2.0,female,kaggle,little,own,good,34,391779.0,638
2960,2960,24,rich,1344,car,1.0,male,kaggle,,own,bad,37,391779.0,302
2961,2961,24,rich,3148,radio/TV,2.0,male,kaggle,,own,good,31,391779.0,718
2962,2962,24,little,1371,car,2.0,female,kaggle,,rent,bad,25,391779.0,775
2963,2963,18,little,2600,radio/TV,2.0,male,kaggle,little,free,bad,65,391779.0,624
2964,2964,36,moderate,6948,car,3.0,male,kaggle,little,rent,good,35,391779.0,7
2965,2965,9,little,1364,radio/TV,2.0,male,kaggle,little,own,good,59,391779.0,848
2966,2966,12,,976,radio/TV,2.0,male,kaggle,,own,good,35,391779.0,803
2967,2967,24,moderate,1967,radio/TV,2.0,female,kaggle,little,own,good,20,391779.0,410
2969,2969,6,,,car,,,kaggle,,,good,,391779.0,
2970,2970,30,,2831,radio/TV,2.0,female,kaggle,little,own,good,33,391779.0,974
2971,2971,18,,6458,car,3.0,male,kaggle,little,own,bad,39,391779.0,106
2972,2972,9,moderate,1136,education,2.0,male,kaggle,rich,free,bad,32,391779.0,349
2973,2973,12,,1386,car,2.0,female,kaggle,quite rich,own,bad,26,391779.0,647
2974,2974,12,,1291,radio/TV,2.0,female,kaggle,little,own,good,35,391779.0,238
2975,2975,30,rich,1908,business,3.0,male,kaggle,little,own,bad,66,391779.0,213
2976,2976,21,,2476,car,3.0,male,kaggle,,own,good,46,391779.0,712
2977,2977,12,,776,radio/TV,2.0,male,kaggle,little,own,good,28,391779.0,358
2978,2978,12,,1935,furniture/equipment,2.0,male,kaggle,little,own,good,43,391779.0,206
2979,2979,24,rich,2892,furniture/equipment,2.0,male,kaggle,little,free,good,51,391779.0,793
2980,2980,6,rich,1047,education,1.0,female,kaggle,little,own,good,50,391779.0,664
2981,2981,15,,3812,car,2.0,female,kaggle,moderate,own,good,23,391779.0,258
2982,2982,18,,2320,radio/TV,2.0,male,kaggle,little,own,good,34,391779.0,376
2983,2983,21,,,radio/TV,,,kaggle,,,good,,391779.0,
2984,2984,15,,1459,radio/TV,1.0,female,kaggle,little,own,good,43,391779.0,345
2985,2985,24,,3488,car,2.0,female,kaggle,moderate,own,good,23,391779.0,523
2987,2987,18,little,1880,radio/TV,3.0,male,kaggle,little,own,good,32,391779.0,644
2988,2988,18,,3229,car,3.0,male,kaggle,,own,good,38,391779.0,352
2989,2989,15,,2631,repairs,,,kaggle,,,good,,391779.0,691
2990,2990,12,,1264,business,1.0,male,kaggle,,rent,good,57,391779.0,33
2991,2991,24,,1311,radio/TV,2.0,male,kaggle,moderate,own,good,26,391779.0,533
2992,2992,24,,2896,radio/TV,,,kaggle,,,good,,391779.0,692
2993,2993,36,,3349,furniture/equipment,3.0,female,kaggle,little,own,bad,28,391779.0,603
2994,2994,12,moderate,1318,car,2.0,male,kaggle,rich,own,good,54,391779.0,94
2995,2995,12,,4675,car,2.0,female,kaggle,,rent,good,20,391779.0,296
2996,2996,24,little,4020,furniture/equipment,2.0,male,kaggle,little,own,good,27,391779.0,31
2997,2997,15,,4623,education,3.0,male,kaggle,moderate,own,bad,40,391779.0,642
2998,2998,9,little,2136,furniture/equipment,2.0,male,kaggle,little,own,good,25,391779.0,434
2999,2999,9,,,business,,,kaggle,,,good,,391779.0,
3000,3000,60,moderate,14782,vacation/others,3.0,female,kaggle,moderate,free,bad,60,391779.0,374
3001,3001,12,,797,radio/TV,1.0,,kaggle,,own,bad,,391779.0,92
3002,3002,30,moderate,3496,furniture/equipment,2.0,male,kaggle,rich,own,good,34,391779.0,666
3003,3003,11,moderate,1577,furniture/equipment,2.0,female,kaggle,rich,own,good,20,391779.0,167
3004,3004,9,little,1364,radio/TV,2.0,male,kaggle,little,own,good,59,391779.0,848
3005,3005,15,,3368,car,2.0,male,kaggle,rich,rent,good,23,391779.0,280
3006,3006,12,,763,furniture/equipment,2.0,female,kaggle,little,own,good,26,391779.0,171
3007,3007,30,little,2406,furniture/equipment,2.0,female,kaggle,little,rent,bad,23,391779.0,359
3008,3008,15,moderate,802,radio/TV,2.0,male,kaggle,little,own,bad,37,391779.0,265
3009,3009,36,little,5371,furniture/equipment,2.0,male,kaggle,little,own,good,28,391779.0,148
3010,3010,12,,2096,education,1.0,male,kaggle,little,own,good,49,391779.0,2
3011,3011,12,,717,radio/TV,2.0,male,kaggle,little,own,good,52,391779.0,246
3012,3012,24,,1249,car,2.0,male,kaggle,little,own,good,28,391779.0,847
3013,3013,12,rich,1480,car,0.0,male,kaggle,quite rich,free,good,66,391779.0,774
3014,3014,12,,1503,car,2.0,male,kaggle,little,rent,good,41,391779.0,532
3015,3015,6,moderate,1449,business,2.0,male,kaggle,moderate,own,good,31,391779.0,110
3016,3016,18,,,repairs,,,kaggle,,,,,391779.0,
3017,3017,12,little,2121,car,2.0,male,kaggle,little,own,good,30,391779.0,125
3018,3018,12,,1495,car,1.0,male,kaggle,little,own,good,38,391779.0,204
3019,3019,54,,9436,car,1.0,male,kaggle,,own,good,39,391779.0,78
3020,3020,12,,,radio/TV,,,kaggle,,,good,,391779.0,
3021,3021,24,little,1333,car,2.0,male,kaggle,little,free,bad,43,391779.0,545
3022,3022,36,,,education,,,kaggle,,,bad,,391779.0,
3023,3023,12,little,902,education,2.0,male,kaggle,little,rent,bad,21,391779.0,203
3024,3024,18,,2238,radio/TV,2.0,female,kaggle,little,own,good,25,391779.0,385
3025,3025,24,rich,3148,radio/TV,2.0,male,kaggle,,own,good,31,391779.0,718
3026,3026,10,rich,3949,car,1.0,male,kaggle,little,own,good,37,391779.0,344
3027,3027,60,little,6836,business,2.0,male,kaggle,little,own,bad,63,391779.0,29
3028,3028,24,,3777,furniture/equipment,2.0,male,kaggle,rich,own,good,50,391779.0,183
3029,3029,12,moderate,766,radio/TV,1.0,male,kaggle,quite rich,own,bad,66,391779.0,137
3030,3030,18,little,4153,furniture/equipment,2.0,male,kaggle,little,own,bad,42,391779.0,899
3031,3031,18,little,7511,car,2.0,male,kaggle,,free,bad,51,391779.0,796
3032,3032,15,,2708,furniture/equipment,1.0,male,kaggle,little,own,good,27,391779.0,132
3033,3033,24,,5943,radio/TV,2.0,female,kaggle,,own,bad,44,391779.0,80
3034,3034,48,moderate,3844,business,1.0,male,kaggle,moderate,free,bad,34,391779.0,191
3035,3035,24,little,2384,radio/TV,1.0,male,kaggle,little,rent,good,64,391779.0,678
3036,3036,24,,1393,car,2.0,male,kaggle,little,own,good,31,391779.0,758
3037,3037,24,,2032,car,2.0,male,kaggle,little,free,good,60,391779.0,541
3038,3038,15,rich,2360,car,2.0,male,kaggle,quite rich,own,good,36,391779.0,506
3039,3039,36,,3835,radio/TV,1.0,female,kaggle,,own,good,45,391779.0,211
3040,3040,,little,8229,car,2.0,male,kaggle,little,own,bad,26,391779.0,983
3041,3041,6,little,428,furniture/equipment,2.0,female,kaggle,little,own,good,49,391779.0,750
3042,3042,6,,2978,furniture/equipment,2.0,male,kaggle,quite rich,own,good,32,391779.0,165
3043,3043,24,rich,1925,furniture/equipment,2.0,male,kaggle,little,own,good,26,391779.0,248
3044,3044,18,little,4153,furniture/equipment,2.0,male,kaggle,little,own,bad,42,391779.0,899
3045,3045,36,little,1842,car,2.0,female,kaggle,little,own,bad,34,391779.0,446
3046,3046,12,moderate,625,radio/TV,1.0,male,kaggle,little,own,good,26,391779.0,220
3047,3047,15,little,3959,car,2.0,female,kaggle,little,own,bad,29,391779.0,858
3048,3048,18,little,1049,furniture/equipment,2.0,female,kaggle,little,rent,good,21,391779.0,926
3049,3049,24,little,2957,car,2.0,male,kaggle,little,own,good,63,391779.0,838
3050,3050,18,moderate,2622,business,2.0,male,kaggle,moderate,own,good,34,391779.0,97
3051,3051,21,moderate,2767,business,1.0,male,kaggle,moderate,rent,bad,61,391779.0,237
3052,3052,36,little,-876543456789,car,2.0,male,kaggle,little,own,bad,24,391779.0,805
3053,3053,18,little,4380,car,1.0,male,kaggle,moderate,own,good,35,391779.0,737
3054,3054,18,,3850,car,2.0,male,kaggle,little,own,good,27,391779.0,366
3055,3055,18,little,1190,repairs,0.0,female,kaggle,little,free,bad,55,391779.0,429
3056,3056,6,,,radio/TV,2.0,female,kaggle,little,own,good,24,391779.0,102
3057,3057,9,little,2136,furniture/equipment,2.0,male,kaggle,little,own,good,25,391779.0,434
3058,3058,36,little,1977,education,3.0,male,kaggle,,own,bad,40,391779.0,74
3059,3059,24,,1927,education,2.0,female,kaggle,,own,good,33,391779.0,577
3060,3060,60,moderate,9157,radio/TV,,,kaggle,,free,good,27,391779.0,616
3061,3061,12,,1542,business,2.0,male,kaggle,little,own,good,36,391779.0,365
3062,3062,24,,717,car,2.0,male,kaggle,,own,good,54,391779.0,798
3063,3063,24,little,2359,furniture/equipment,2.0,male,kaggle,moderate,own,bad,33,391779.0,918
3064,3064,18,,1169,radio/TV,2.0,male,kaggle,,own,good,29,391779.0,894
3065,3065,18,little,1216,car,2.0,female,kaggle,little,rent,bad,23,391779.0,831
3066,3066,20,little,4272,furniture/equipment,2.0,female,kaggle,little,own,good,24,391779.0,802
3067,3067,24,,2463,car,2.0,male,kaggle,moderate,own,good,27,391779.0,764
3068,3068,12,little,2214,radio/TV,1.0,male,kaggle,little,own,good,24,391779.0,762
3069,3069,24,moderate,1743,radio/TV,1.0,male,kaggle,little,own,good,48,391779.0,989
3070,3070,15,moderate,2326,business,2.0,male,kaggle,quite rich,own,good,27,391779.0,388
3072,3072,15,rich,1271,radio/TV,2.0,male,kaggle,,free,bad,39,391779.0,757
3073,3073,24,,1533,radio/TV,2.0,female,kaggle,little,own,good,38,391779.0,267
3074,3074,12,,1592,furniture/equipment,2.0,female,kaggle,rich,own,good,35,391779.0,897
3075,3075,21,,2241,furniture/equipment,2.0,,kaggle,little,own,good,50,391779.0,662
3076,3076,10,little,2132,furniture/equipment,2.0,female,kaggle,,rent,good,27,391779.0,117
3077,3077,24,,1287,car,2.0,female,kaggle,rich,own,good,37,391779.0,437
3078,3078,6,,2080,car,2.0,male,kaggle,quite rich,own,good,24,391779.0,673
3079,3079,18,,433,radio/TV,2.0,female,kaggle,little,rent,bad,22,391779.0,249
3080,3080,11,moderate,1322,car,2.0,female,kaggle,rich,own,good,40,391779.0,875
3081,3081,21,little,571,car,2.0,male,kaggle,little,own,good,65,391779.0,179
3082,3082,6,,2080,car,2.0,male,kaggle,quite rich,own,good,24,391779.0,673
3083,3083,12,moderate,1318,car,,male,kaggle,rich,own,good,54,391779.0,94
3084,3084,48,,,car,1.0,female,kaggle,moderate,rent,bad,24,391779.0,333
3085,3085,12,,1264,business,,male,kaggle,,rent,good,57,391779.0,33
3086,3086,14,little,3973,car,,male,kaggle,little,,good,22,391779.0,655
3087,3087,24,,1597,education,2.0,male,kaggle,little,free,good,54,391779.0,800
3088,3088,12,rich,1424,furniture/equipment,3.0,female,kaggle,,own,good,55,391779.0,448
3089,3089,36,little,1977,education,3.0,male,kaggle,,own,bad,40,391779.0,74
3090,3090,30,,3077,radio/TV,2.0,male,kaggle,,own,good,40,391779.0,716
3091,3091,48,little,7685,business,2.0,female,kaggle,little,rent,bad,37,391779.0,375
3092,3092,12,moderate,1103,radio/TV,2.0,male,kaggle,little,own,good,29,391779.0,696
3093,3093,6,little,1169,radio/TV,2.0,male,kaggle,,own,good,67,391779.0,0
3094,3094,36,moderate,5800,car,2.0,male,kaggle,little,own,good,34,391779.0,893
3095,3095,30,rich,3017,radio/TV,2.0,male,kaggle,little,own,good,47,391779.0,669
3096,3096,24,,5150,furniture/equipment,2.0,male,kaggle,little,own,good,33,391779.0,676
3097,3097,15,little,3643,furniture/equipment,1.0,female,kaggle,little,own,good,27,391779.0,319
